,almacenamiento,temp,humidity,precip,preciptype,uvindex,conditions_Clear,conditions_Overcast,conditions_Partially cloudy,conditions_Rain,"conditions_Rain, Overcast","conditions_Rain, Partially cloudy",lag1,lag2,lag3,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,isfuture,pred
2024-06-22,,,,,,,,,,,,,551.745,83.35,371.14,5,2,6,2024,174,22,25,True,423.375
2024-06-23,,,,,,,,,,,,,549.741,83.35,368.92,6,2,6,2024,175,23,25,True,426.00812
2024-06-24,,,,,,,,,,,,,,83.13,366.97,0,2,6,2024,176,24,26,True,484.05786
2024-06-25,,,,,,,,,,,,,,83.02,364.75,1,2,6,2024,177,25,26,True,484.05786
2024-06-26,,,,,,,,,,,,,,82.9,363.09,2,2,6,2024,178,26,26,True,484.05786
2024-06-27,,,,,,,,,,,,,,82.79,360.59,3,2,6,2024,179,27,26,True,484.05786
2024-06-28,,,,,,,,,,,,,,82.68,359.2,4,2,6,2024,180,28,26,True,484.05786
2024-06-29,,,,,,,,,,,,,,82.57,357.54,5,2,6,2024,181,29,26,True,484.05786
2024-06-30,,,,,,,,,,,,,,82.79,356.43,6,2,6,2024,182,30,26,True,484.05786
2024-07-01,,,,,,,,,,,,,,82.9,355.09,0,3,7,2024,183,1,27,True,484.05786
2024-07-02,,,,,,,,,,,,,,83.58,353.22,1,3,7,2024,184,2,27,True,484.05786
2024-07-03,,,,,,,,,,,,,,84.7,350.82,2,3,7,2024,185,3,27,True,484.05786
2024-07-04,,,,,,,,,,,,,,85.83,349.21,3,3,7,2024,186,4,27,True,484.05786
2024-07-05,,,,,,,,,,,,,,86.96,346.81,4,3,7,2024,187,5,27,True,484.05786
2024-07-06,,,,,,,,,,,,,,87.52,345.21,5,3,7,2024,188,6,27,True,484.05786
2024-07-07,,,,,,,,,,,,,,87.86,343.87,6,3,7,2024,189,7,27,True,484.05786
2024-07-08,,,,,,,,,,,,,,88.53,343.34,0,3,7,2024,190,8,28,True,484.05786
2024-07-09,,,,,,,,,,,,,,89.55,342.54,1,3,7,2024,191,9,28,True,484.05786
2024-07-10,,,,,,,,,,,,,,90.56,343.34,2,3,7,2024,192,10,28,True,484.05786
2024-07-11,,,,,,,,,,,,,,91.65,343.6,3,3,7,2024,193,11,28,True,484.05786
2024-07-12,,,,,,,,,,,,,,93.87,343.07,4,3,7,2024,194,12,28,True,484.05786
2024-07-13,,,,,,,,,,,,,,98.68,342.27,5,3,7,2024,195,13,28,True,484.05786
2024-07-14,,,,,,,,,,,,,,100.9,343.34,6,3,7,2024,196,14,28,True,484.05786
2024-07-15,,,,,,,,,,,,,,103.53,347.88,0,3,7,2024,197,15,29,True,484.05786
2024-07-16,,,,,,,,,,,,,,104.36,355.09,1,3,7,2024,198,16,29,True,484.05786
2024-07-17,,,,,,,,,,,,,,104.78,362.81,2,3,7,2024,199,17,29,True,484.05786
2024-07-18,,,,,,,,,,,,,,105.89,370.58,3,3,7,2024,200,18,29,True,484.05786
2024-07-19,,,,,,,,,,,,,,106.16,377.8,4,3,7,2024,201,19,29,True,484.05786
2024-07-20,,,,,,,,,,,,,,108.24,383.63,5,3,7,2024,202,20,29,True,484.05786
2024-07-21,,,,,,,,,,,,,,113.5,387.06,6,3,7,2024,203,21,29,True,484.05786
2024-07-22,,,,,,,,,,,,,,116.82,390.23,0,3,7,2024,204,22,30,True,484.05786
2024-07-23,,,,,,,,,,,,,,120.53,392.24,1,3,7,2024,205,23,30,True,484.05786
2024-07-24,,,,,,,,,,,,,,125.33,394.26,2,3,7,2024,206,24,30,True,484.05786
2024-07-25,,,,,,,,,,,,,,130.91,395.7,3,3,7,2024,207,25,30,True,484.05786
2024-07-26,,,,,,,,,,,,,,137.5,397.71,4,3,7,2024,208,26,30,True,484.05786
2024-07-27,,,,,,,,,,,,,,146.25,399.73,5,3,7,2024,209,27,30,True,484.05786
2024-07-28,,,,,,,,,,,,,,153.94,400.88,6,3,7,2024,210,28,30,True,484.05786
2024-07-29,,,,,,,,,,,,,,157.52,402.32,0,3,7,2024,211,29,31,True,484.05786
2024-07-30,,,,,,,,,,,,,,164.33,404.33,1,3,7,2024,212,30,31,True,484.05786
2024-07-31,,,,,,,,,,,,,,170.09,406.06,2,3,7,2024,213,31,31,True,484.05786
2024-08-01,,,,,,,,,,,,,,175.3,407.5,3,3,8,2024,214,1,31,True,484.05786
2024-08-02,,,,,,,,,,,,,,184.95,409.52,4,3,8,2024,215,2,31,True,484.05786
2024-08-03,,,,,,,,,,,,,,192.16,411.53,5,3,8,2024,216,3,31,True,484.05786
2024-08-04,,,,,,,,,,,,,,198.66,412.97,6,3,8,2024,217,4,31,True,484.05786
2024-08-05,,,,,,,,,,,,,,203.48,414.16,0,3,8,2024,218,5,32,True,484.05786
2024-08-06,,,,,,,,,,,,,,208.59,418.9,1,3,8,2024,219,6,32,True,484.05786
2024-08-07,,,,,,,,,,,,,,213.99,420.98,2,3,8,2024,220,7,32,True,484.05786
2024-08-08,,,,,,,,,,,,,,220.28,424.24,3,3,8,2024,221,8,32,True,484.05786
2024-08-09,,,,,,,,,,,,,,227.47,428.69,4,3,8,2024,222,9,32,True,484.05786
2024-08-10,,,,,,,,,,,,,,237.78,436.4,5,3,8,2024,223,10,32,True,484.05786
2024-08-11,,,,,,,,,,,,,,246.57,449.36,6,3,8,2024,224,11,32,True,484.05786
2024-08-12,,,,,,,,,,,,,,254.43,462.84,0,3,8,2024,225,12,33,True,484.05786
2024-08-13,,,,,,,,,,,,,,261.34,471.1,1,3,8,2024,226,13,33,True,484.05786
2024-08-14,,,,,,,,,,,,,,268.99,487.15,2,3,8,2024,227,14,33,True,484.05786
2024-08-15,,,,,,,,,,,,,,275.15,495.37,3,3,8,2024,228,15,33,True,484.05786
2024-08-16,,,,,,,,,,,,,,296.61,501.69,4,3,8,2024,229,16,33,True,484.05786
2024-08-17,,,,,,,,,,,,,,335.32,505.83,5,3,8,2024,230,17,33,True,484.05786
2024-08-18,,,,,,,,,,,,,,374.74,508.76,6,3,8,2024,231,18,33,True,484.05786
2024-08-19,,,,,,,,,,,,,,407.21,511.36,0,3,8,2024,232,19,34,True,484.05786
2024-08-20,,,,,,,,,,,,,,419.79,514.61,1,3,8,2024,233,20,34,True,484.05786
2024-08-21,,,,,,,,,,,,,,435.8,518.52,2,3,8,2024,234,21,34,True,484.05786
2024-08-22,,,,,,,,,,,,,,458.55,523.07,3,3,8,2024,235,22,34,True,484.05786
2024-08-23,,,,,,,,,,,,,,480.52,524.05,4,3,8,2024,236,23,34,True,484.05786
2024-08-24,,,,,,,,,,,,,,504.54,527.3,5,3,8,2024,237,24,34,True,533.0604
2024-08-25,,,,,,,,,,,,,,526.32,529.58,6,3,8,2024,238,25,34,True,533.0604
2024-08-26,,,,,,,,,,,,,,545.06,529.58,0,3,8,2024,239,26,35,True,533.0604
2024-08-27,,,,,,,,,,,,,,559.43,530.55,1,3,8,2024,240,27,35,True,509.58817
2024-08-28,,,,,,,,,,,,,,571.12,532.5,2,3,8,2024,241,28,35,True,509.58817
2024-08-29,,,,,,,,,,,,,,579.71,534.13,3,3,8,2024,242,29,35,True,509.58817
2024-08-30,,,,,,,,,,,,,,586.24,534.45,4,3,8,2024,243,30,35,True,509.58817
2024-08-31,,,,,,,,,,,,,,591.04,535.76,5,3,8,2024,244,31,35,True,509.58817
2024-09-01,,,,,,,,,,,,,,595.51,538.72,6,3,9,2024,245,1,35,True,509.58817
2024-09-02,,,,,,,,,,,,,,601.35,543.06,0,3,9,2024,246,2,36,True,509.58817
2024-09-03,,,,,,,,,,,,,,605.13,549.74,1,3,9,2024,247,3,36,True,509.58817
2024-09-04,,,,,,,,,,,,,,608.67,553.41,2,3,9,2024,248,4,36,True,509.58817
2024-09-05,,,,,,,,,,,,,,611.15,557.42,3,3,9,2024,249,5,36,True,509.58817
2024-09-06,,,,,,,,,,,,,,613.28,562.77,4,3,9,2024,250,6,36,True,509.58817
2024-09-07,,,,,,,,,,,,,,615.4,561.43,5,3,9,2024,251,7,36,True,509.58817
2024-09-08,,,,,,,,,,,,,,617.18,562.43,6,3,9,2024,252,8,36,True,509.58817
2024-09-09,,,,,,,,,,,,,,618.59,562.77,0,3,9,2024,253,9,37,True,509.58817
2024-09-10,,,,,,,,,,,,,,620.72,562.77,1,3,9,2024,254,10,37,True,509.58817
2024-09-11,,,,,,,,,,,,,,623.55,562.77,2,3,9,2024,255,11,37,True,509.58817
2024-09-12,,,,,,,,,,,,,,627.1,563.1,3,3,9,2024,256,12,37,True,509.58817
2024-09-13,,,,,,,,,,,,,,629.22,562.77,4,3,9,2024,257,13,37,True,509.58817
2024-09-14,,,,,,,,,,,,,,631.35,562.77,5,3,9,2024,258,14,37,True,509.58817
2024-09-15,,,,,,,,,,,,,,632.41,562.43,6,3,9,2024,259,15,37,True,509.58817
2024-09-16,,,,,,,,,,,,,,633.48,561.76,0,3,9,2024,260,16,38,True,509.58817
2024-09-17,,,,,,,,,,,,,,635.6,562.77,1,3,9,2024,261,17,38,True,509.58817
2024-09-18,,,,,,,,,,,,,,638.79,561.76,2,3,9,2024,262,18,38,True,509.58817
2024-09-19,,,,,,,,,,,,,,641.3,562.43,3,3,9,2024,263,19,38,True,509.58817
2024-09-20,,,,,,,,,,,,,,644.22,562.1,4,3,9,2024,264,20,38,True,509.58817
2024-09-21,,,,,,,,,,,,,,646.42,562.11,5,3,9,2024,265,21,38,True,509.58817
2024-09-22,,,,,,,,,,,,,,648.61,561.43,6,3,9,2024,266,22,38,True,509.58817
2024-09-23,,,,,,,,,,,,,,649.71,561.76,0,3,9,2024,267,23,39,True,509.58817
2024-09-24,,,,,,,,,,,,,,651.54,561.76,1,3,9,2024,268,24,39,True,509.58817
2024-09-25,,,,,,,,,,,,,,653.0,561.76,2,3,9,2024,269,25,39,True,509.58817
2024-09-26,,,,,,,,,,,,,,654.83,561.43,3,3,9,2024,270,26,39,True,509.58817
2024-09-27,,,,,,,,,,,,,,657.02,561.76,4,3,9,2024,271,27,39,True,509.58817
2024-09-28,,,,,,,,,,,,,,661.41,561.76,5,3,9,2024,272,28,39,True,509.58817
2024-09-29,,,,,,,,,,,,,,666.16,561.43,6,3,9,2024,273,29,39,True,509.58817
2024-09-30,,,,,,,,,,,,,,669.09,561.43,0,3,9,2024,274,30,40,True,509.58817
2024-10-01,,,,,,,,,,,,,,671.28,561.1,1,4,10,2024,275,1,40,True,509.58817
2024-10-02,,,,,,,,,,,,,,673.48,561.1,2,4,10,2024,276,2,40,True,509.58817
2024-10-03,,,,,,,,,,,,,,674.94,561.1,3,4,10,2024,277,3,40,True,509.58817
2024-10-04,,,,,,,,,,,,,,676.77,560.74,4,4,10,2024,278,4,40,True,509.58817
2024-10-05,,,,,,,,,,,,,,678.26,560.76,5,4,10,2024,279,5,40,True,509.58817
2024-10-06,,,,,,,,,,,,,,679.76,560.43,6,4,10,2024,280,6,40,True,509.58817
2024-10-07,,,,,,,,,,,,,,680.89,560.09,0,4,10,2024,281,7,41,True,509.58817
2024-10-08,,,,,,,,,,,,,,681.64,559.09,1,4,10,2024,282,8,41,True,509.58817
2024-10-09,,,,,,,,,,,,,,682.39,558.76,2,4,10,2024,283,9,41,True,509.58817
2024-10-10,,,,,,,,,,,,,,683.14,558.09,3,4,10,2024,284,10,41,True,509.58817
2024-10-11,,,,,,,,,,,,,,683.51,558.09,4,4,10,2024,285,11,41,True,509.58817
2024-10-12,,,,,,,,,,,,,,683.89,557.42,5,4,10,2024,286,12,41,True,509.58817
2024-10-13,,,,,,,,,,,,,,684.26,557.09,6,4,10,2024,287,13,41,True,509.58817
2024-10-14,,,,,,,,,,,,,,684.64,557.09,0,4,10,2024,288,14,42,True,509.58817
2024-10-15,,,,,,,,,,,,,,684.64,557.42,1,4,10,2024,289,15,42,True,509.58817
2024-10-16,,,,,,,,,,,,,,684.64,557.42,2,4,10,2024,290,16,42,True,509.58817
2024-10-17,,,,,,,,,,,,,,685.76,557.09,3,4,10,2024,291,17,42,True,509.58817
2024-10-18,,,,,,,,,,,,,,687.26,556.75,4,4,10,2024,292,18,42,True,509.58817
2024-10-19,,,,,,,,,,,,,,688.76,556.09,5,4,10,2024,293,19,42,True,509.58817
2024-10-20,,,,,,,,,,,,,,690.26,555.75,6,4,10,2024,294,20,42,True,509.58817
2024-10-21,,,,,,,,,,,,,,691.01,555.42,0,4,10,2024,295,21,43,True,509.58817
2024-10-22,,,,,,,,,,,,,,691.76,554.75,1,4,10,2024,296,22,43,True,509.58817
2024-10-23,,,,,,,,,,,,,,692.89,554.42,2,4,10,2024,297,23,43,True,509.58817
2024-10-24,,,,,,,,,,,,,,694.01,554.08,3,4,10,2024,298,24,43,True,509.58817
2024-10-25,,,,,,,,,,,,,,695.14,553.41,4,4,10,2024,299,25,43,True,509.58817
2024-10-26,,,,,,,,,,,,,,696.26,552.75,5,4,10,2024,300,26,43,True,509.58817
2024-10-27,,,,,,,,,,,,,,697.39,552.41,6,4,10,2024,301,27,43,True,509.58817
2024-10-28,,,,,,,,,,,,,,698.51,552.08,0,4,10,2024,302,28,44,True,509.58817
2024-10-29,,,,,,,,,,,,,,699.26,551.74,1,4,10,2024,303,29,44,True,509.58817
2024-10-30,,,,,,,,,,,,,,700.01,551.08,2,4,10,2024,304,30,44,True,509.58817
2024-10-31,,,,,,,,,,,,,,700.76,550.74,3,4,10,2024,305,31,44,True,509.58817
2024-11-01,,,,,,,,,,,,,,701.14,550.07,4,4,11,2024,306,1,44,True,509.58817
2024-11-02,,,,,,,,,,,,,,700.76,549.74,5,4,11,2024,307,2,44,True,509.58817
2024-11-03,,,,,,,,,,,,,,700.39,549.07,6,4,11,2024,308,3,44,True,509.58817
2024-11-04,,,,,,,,,,,,,,700.01,548.74,0,4,11,2024,309,4,45,True,509.58817
2024-11-05,,,,,,,,,,,,,,699.64,548.4,1,4,11,2024,310,5,45,True,509.58817
2024-11-06,,,,,,,,,,,,,,699.26,547.74,2,4,11,2024,311,6,45,True,509.58817
2024-11-07,,,,,,,,,,,,,,698.89,546.73,3,4,11,2024,312,7,45,True,509.58817
2024-11-08,,,,,,,,,,,,,,698.51,546.07,4,4,11,2024,313,8,45,True,509.58817
2024-11-09,,,,,,,,,,,,,,698.14,545.06,5,4,11,2024,314,9,45,True,509.58817
2024-11-10,,,,,,,,,,,,,,697.76,544.06,6,4,11,2024,315,10,45,True,509.58817
2024-11-11,,,,,,,,,,,,,,697.39,543.39,0,4,11,2024,316,11,46,True,509.58817
2024-11-12,,,,,,,,,,,,,,697.01,542.39,1,4,11,2024,317,12,46,True,509.58817
2024-11-13,,,,,,,,,,,,,,696.64,540.05,2,4,11,2024,318,13,46,True,509.58817
2024-11-14,,,,,,,,,,,,,,695.89,537.72,3,4,11,2024,319,14,46,True,509.58817
2024-11-15,,,,,,,,,,,,,,695.51,534.13,4,4,11,2024,320,15,46,True,509.58817
2024-11-16,,,,,,,,,,,,,,695.14,530.88,5,4,11,2024,321,16,46,True,509.58817
2024-11-17,,,,,,,,,,,,,,694.76,527.3,6,4,11,2024,322,17,46,True,509.58817
2024-11-18,,,,,,,,,,,,,,694.39,524.05,0,4,11,2024,323,18,47,True,509.58817
2024-11-19,,,,,,,,,,,,,,694.01,522.42,1,4,11,2024,324,19,47,True,509.58817
2024-11-20,,,,,,,,,,,,,,694.01,520.14,2,4,11,2024,325,20,47,True,509.58817
2024-11-21,,,,,,,,,,,,,,694.01,517.21,3,4,11,2024,326,21,47,True,509.58817
2024-11-22,,,,,,,,,,,,,,693.64,513.64,4,4,11,2024,327,22,47,True,509.58817
2024-11-23,,,,,,,,,,,,,,693.64,510.38,5,4,11,2024,328,23,47,True,509.58817
2024-11-24,,,,,,,,,,,,,,692.89,506.81,6,4,11,2024,329,24,47,True,509.58817
2024-11-25,,,,,,,,,,,,,,692.51,503.27,0,4,11,2024,330,25,48,True,509.58817
2024-11-26,,,,,,,,,,,,,,692.14,501.38,1,4,11,2024,331,26,48,True,509.58817
2024-11-27,,,,,,,,,,,,,,691.76,499.16,2,4,11,2024,332,27,48,True,509.58817
2024-11-28,,,,,,,,,,,,,,691.39,496.32,3,4,11,2024,333,28,48,True,509.58817
2024-11-29,,,,,,,,,,,,,,691.01,493.16,4,4,11,2024,334,29,48,True,509.58817
2024-11-30,,,,,,,,,,,,,,690.64,490.0,5,4,11,2024,335,30,48,True,509.58817
2024-12-01,,,,,,,,,,,,,,690.26,486.52,6,4,12,2024,336,1,48,True,509.58817
